dba,boro,building,street,zipcode,cuisine_description,violation_description,critical_flag,score,grade,grade_date,record_date
REBEN LUNCHEONETTE,Brooklyn,229,HAVEMEYER STREET,11211.0,Spanish,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,21,B,2023-01-11T00:00:00.000,2025-05-07T06:00:15.000
REBEN LUNCHEONETTE,Brooklyn,229,HAVEMEYER STREET,11211.0,Spanish,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,21,B,2023-01-11T00:00:00.000,2025-05-07T06:00:15.000
REBEN LUNCHEONETTE,Brooklyn,229,HAVEMEYER STREET,11211.0,Spanish,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,21,B,2023-01-11T00:00:00.000,2025-05-07T06:00:15.000
REBEN LUNCHEONETTE,Brooklyn,229,HAVEMEYER STREET,11211.0,Spanish,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21,B,2023-01-11T00:00:00.000,2025-05-07T06:00:15.000
REBEN LUNCHEONETTE,Brooklyn,229,HAVEMEYER STREET,11211.0,Spanish,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21,B,2023-01-11T00:00:00.000,2025-05-07T06:00:15.000
V & T RESTAURANT,Manhattan,1024,AMSTERDAM AVENUE,10025.0,Italian,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,5,A,2023-06-05T00:00:00.000,2025-05-07T06:00:15.000
V & T RESTAURANT,Manhattan,1024,AMSTERDAM AVENUE,10025.0,Italian,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,2022-05-23T00:00:00.000,2025-05-07T06:00:15.000
V & T RESTAURANT,Manhattan,1024,AMSTERDAM AVENUE,10025.0,Italian,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,8,A,2022-05-23T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,2024-12-09T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2024-12-09T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,12,A,2024-12-09T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,2024-05-13T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,13,A,2024-05-13T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2024-05-13T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,2023-02-21T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,2023-02-21T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,9,A,2023-02-21T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,19,B,2022-02-28T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,19,B,2022-02-28T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,19,B,2022-02-28T00:00:00.000,2025-05-07T06:00:15.000
JAHN'S RESTAURANT,Queens,8104,37 AVENUE,11372.0,American,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,B,2022-02-28T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,11,A,2025-03-27T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11,A,2025-03-27T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,11,A,2025-03-27T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,Hot TCS food item not held at or above 140 °F.,Critical,31,C,2024-08-27T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,31,C,2024-08-27T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,31,C,2024-08-27T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,31,C,2024-08-27T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,31,C,2024-08-27T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,2023-11-30T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2023-11-30T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12,A,2022-08-30T00:00:00.000,2025-05-07T06:00:15.000
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204.0,Pizza,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2022-08-30T00:00:00.000,2025-05-07T06:00:15.000
JOE ALLEN RESTAURANT,Manhattan,326,WEST   46 STREET,10036.0,American,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,12,A,2025-01-28T00:00:00.000,2025-05-07T06:00:15.000
JOE ALLEN RESTAURANT,Manhattan,326,WEST   46 STREET,10036.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2025-01-28T00:00:00.000,2025-05-07T06:00:15.000
JOE ALLEN RESTAURANT,Manhattan,326,WEST   46 STREET,10036.0,American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,2025-01-28T00:00:00.000,2025-05-07T06:00:15.000
JOE ALLEN RESTAURANT,Manhattan,326,WEST   46 STREET,10036.0,American,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,2022-09-20T00:00:00.000,2025-05-07T06:00:15.000
JOE ALLEN RESTAURANT,Manhattan,326,WEST   46 STREET,10036.0,American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,2022-09-20T00:00:00.000,2025-05-07T06:00:15.000
JOE ALLEN RESTAURANT,Manhattan,326,WEST   46 STREET,10036.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2022-09-20T00:00:00.000,2025-05-07T06:00:15.000
BARBETTA RESTAURANT,Manhattan,319321,323 W. 46TH ST.,,Italian,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A,2024-07-11T00:00:00.000,2025-05-07T06:00:15.000
BARBETTA RESTAURANT,Manhattan,319321,323 W. 46TH ST.,,Italian,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,2024-07-11T00:00:00.000,2025-05-07T06:00:15.000
GARGIULO'S RESTAURANT,Brooklyn,2911,WEST   15 STREET,11224.0,Italian,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12,A,2024-02-23T00:00:00.000,2025-05-07T06:00:15.000
GARGIULO'S RESTAURANT,Brooklyn,2911,WEST   15 STREET,11224.0,Italian,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A,2024-02-23T00:00:00.000,2025-05-07T06:00:15.000
GARGIULO'S RESTAURANT,Brooklyn,2911,WEST   15 STREET,11224.0,Italian,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,12,A,2024-02-23T00:00:00.000,2025-05-07T06:00:15.000
GARGIULO'S RESTAURANT,Brooklyn,2911,WEST   15 STREET,11224.0,Italian,Hot food item that has been cooked and refrigerated is being held for service without first being reheated to 165º F or above within 2 hours.,Critical,10,A,2022-02-02T00:00:00.000,2025-05-07T06:00:15.000
GARGIULO'S RESTAURANT,Brooklyn,2911,WEST   15 STREET,11224.0,Italian,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,10,A,2022-02-02T00:00:00.000,2025-05-07T06:00:15.000
PATSY'S ITALIAN RESTAURANT,Manhattan,236,WEST   56 STREET,10019.0,Italian,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A,2023-12-28T00:00:00.000,2025-05-07T06:00:15.000
PATSY'S ITALIAN RESTAURANT,Manhattan,236,WEST   56 STREET,10019.0,Italian,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,2023-12-28T00:00:00.000,2025-05-07T06:00:15.000
PATSY'S ITALIAN RESTAURANT,Manhattan,236,WEST   56 STREET,10019.0,Italian,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2023-12-28T00:00:00.000,2025-05-07T06:00:15.000
PATSY'S ITALIAN RESTAURANT,Manhattan,236,WEST   56 STREET,10019.0,Italian,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,2022-12-28T00:00:00.000,2025-05-07T06:00:15.000
PATSY'S ITALIAN RESTAURANT,Manhattan,236,WEST   56 STREET,10019.0,Italian,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2022-12-28T00:00:00.000,2025-05-07T06:00:15.000
